date,home_team,away_team,prop_odds_game_id,sportsbook,home_team_odds,away_team_odds,winner
2023-10-28,Phoenix Suns,Utah Jazz,0da0b1b53777903462a23e598a1bf236,fanduel,-235,194,Phoenix Suns
2023-10-28,Phoenix Suns,Utah Jazz,0da0b1b53777903462a23e598a1bf236,draftkings,-230,190,Phoenix Suns
2023-10-28,Phoenix Suns,Utah Jazz,0da0b1b53777903462a23e598a1bf236,barstool,-240,180,Phoenix Suns
2023-10-28,Phoenix Suns,Utah Jazz,0da0b1b53777903462a23e598a1bf236,betrivers,-240,190,Phoenix Suns
2023-10-29,Oklahoma City Thunder,Denver Nuggets,de25fc68b2ad92466dbfde1413d36bc4,fanduel,134,-158,Denver Nuggets
2023-10-29,Oklahoma City Thunder,Denver Nuggets,de25fc68b2ad92466dbfde1413d36bc4,pinnacle,132,-147,Denver Nuggets
2023-10-29,Oklahoma City Thunder,Denver Nuggets,de25fc68b2ad92466dbfde1413d36bc4,draftkings,130,-155,Denver Nuggets
2023-10-29,Oklahoma City Thunder,Denver Nuggets,de25fc68b2ad92466dbfde1413d36bc4,barstool,130,-160,Denver Nuggets
2023-10-29,Oklahoma City Thunder,Denver Nuggets,de25fc68b2ad92466dbfde1413d36bc4,betrivers,135,-159,Denver Nuggets
2023-10-29,Houston Rockets,Golden State Warriors,9c9c28844987db07b9f3a96f5265bb8a,fanduel,152,-180,Golden State Warriors
2023-10-29,Houston Rockets,Golden State Warriors,9c9c28844987db07b9f3a96f5265bb8a,draftkings,154,-185,Golden State Warriors
2023-10-29,Houston Rockets,Golden State Warriors,9c9c28844987db07b9f3a96f5265bb8a,barstool,140,-180,Golden State Warriors
2023-10-29,Houston Rockets,Golden State Warriors,9c9c28844987db07b9f3a96f5265bb8a,betrivers,155,-190,Golden State Warriors
2023-10-29,Milwaukee Bucks,Atlanta Hawks,b9d80173049b2a752e52672b1c3d46e7,fanduel,-300,245,Atlanta Hawks
2023-10-29,Milwaukee Bucks,Atlanta Hawks,b9d80173049b2a752e52672b1c3d46e7,pinnacle,-270,235,Atlanta Hawks
2023-10-29,Milwaukee Bucks,Atlanta Hawks,b9d80173049b2a752e52672b1c3d46e7,draftkings,-278,225,Atlanta Hawks
2023-10-29,Milwaukee Bucks,Atlanta Hawks,b9d80173049b2a752e52672b1c3d46e7,barstool,-285,220,Atlanta Hawks
2023-10-29,Milwaukee Bucks,Atlanta Hawks,b9d80173049b2a752e52672b1c3d46e7,betrivers,-315,255,Atlanta Hawks
2023-10-29,Philadelphia 76ers,Portland Trail Blazers,ead80eec2120f49e3232a704112c319a,fanduel,-450,350,Philadelphia 76ers
2023-10-29,Philadelphia 76ers,Portland Trail Blazers,ead80eec2120f49e3232a704112c319a,draftkings,-485,370,Philadelphia 76ers
2023-10-29,Philadelphia 76ers,Portland Trail Blazers,ead80eec2120f49e3232a704112c319a,barstool,-475,320,Philadelphia 76ers
2023-10-29,Philadelphia 76ers,Portland Trail Blazers,ead80eec2120f49e3232a704112c319a,betrivers,-480,370,Philadelphia 76ers
2023-10-29,LA Clippers,San Antonio Spurs,d996c6412e7179682ca8ef09b750f638,fanduel,-400,315,LA Clippers
2023-10-29,LA Clippers,San Antonio Spurs,d996c6412e7179682ca8ef09b750f638,pinnacle,-375,315,LA Clippers
2023-10-29,LA Clippers,San Antonio Spurs,d996c6412e7179682ca8ef09b750f638,draftkings,-375,295,LA Clippers
2023-10-29,LA Clippers,San Antonio Spurs,d996c6412e7179682ca8ef09b750f638,barstool,-425,290,LA Clippers
2023-10-29,LA Clippers,San Antonio Spurs,d996c6412e7179682ca8ef09b750f638,betrivers,-400,310,LA Clippers
2023-10-29,Sacramento Kings,Los Angeles Lakers,105fbe767ce5d1f9a97fe653861c2da4,fanduel,-146,124,Sacramento Kings
2023-10-29,Sacramento Kings,Los Angeles Lakers,105fbe767ce5d1f9a97fe653861c2da4,pinnacle,-139,126,Sacramento Kings
2023-10-29,Sacramento Kings,Los Angeles Lakers,105fbe767ce5d1f9a97fe653861c2da4,draftkings,-148,124,Sacramento Kings
2023-10-29,Sacramento Kings,Los Angeles Lakers,105fbe767ce5d1f9a97fe653861c2da4,barstool,-155,125,Sacramento Kings
2023-10-29,Sacramento Kings,Los Angeles Lakers,105fbe767ce5d1f9a97fe653861c2da4,betrivers,-152,125,Sacramento Kings
2023-10-30,Charlotte Hornets,Brooklyn Nets,8e89f1c32afb2db5b73e43a3c5ba0f5a,fanduel,104,-122,Brooklyn Nets
2023-10-30,Charlotte Hornets,Brooklyn Nets,8e89f1c32afb2db5b73e43a3c5ba0f5a,pinnacle,105,-116,Brooklyn Nets
2023-10-30,Charlotte Hornets,Brooklyn Nets,8e89f1c32afb2db5b73e43a3c5ba0f5a,draftkings,-105,-115,Brooklyn Nets
2023-10-30,Charlotte Hornets,Brooklyn Nets,8e89f1c32afb2db5b73e43a3c5ba0f5a,barstool,100,-125,Brooklyn Nets
2023-10-30,Charlotte Hornets,Brooklyn Nets,8e89f1c32afb2db5b73e43a3c5ba0f5a,betrivers,-104,-114,Brooklyn Nets
2023-10-30,Indiana Pacers,Chicago Bulls,5ede552cdf581985eec76466a053c9d8,fanduel,-152,128,Chicago Bulls
2023-10-30,Indiana Pacers,Chicago Bulls,5ede552cdf581985eec76466a053c9d8,pinnacle,-159,143,Chicago Bulls
2023-10-30,Indiana Pacers,Chicago Bulls,5ede552cdf581985eec76466a053c9d8,draftkings,-166,140,Chicago Bulls
2023-10-30,Indiana Pacers,Chicago Bulls,5ede552cdf581985eec76466a053c9d8,barstool,-165,130,Chicago Bulls
2023-10-30,Indiana Pacers,Chicago Bulls,5ede552cdf581985eec76466a053c9d8,betrivers,-157,133,Chicago Bulls
2023-10-30,Washington Wizards,Boston Celtics,f5a0f14b0d5578bf940e20c19c2af45b,fanduel,390,-510,Boston Celtics
2023-10-30,Washington Wizards,Boston Celtics,f5a0f14b0d5578bf940e20c19c2af45b,pinnacle,375,-459,Boston Celtics
2023-10-30,Washington Wizards,Boston Celtics,f5a0f14b0d5578bf940e20c19c2af45b,draftkings,340,-485,Boston Celtics
2023-10-30,Washington Wizards,Boston Celtics,f5a0f14b0d5578bf940e20c19c2af45b,barstool,340,-500,Boston Celtics
2023-10-30,Washington Wizards,Boston Celtics,f5a0f14b0d5578bf940e20c19c2af45b,betrivers,360,-480,Boston Celtics
2023-10-30,Atlanta Hawks,Minnesota Timberwolves,680a2a2643d5b327f2858916572a8de7,fanduel,106,-124,Atlanta Hawks
2023-10-30,Atlanta Hawks,Minnesota Timberwolves,680a2a2643d5b327f2858916572a8de7,draftkings,110,-130,Atlanta Hawks
2023-10-30,Atlanta Hawks,Minnesota Timberwolves,680a2a2643d5b327f2858916572a8de7,barstool,105,-130,Atlanta Hawks
2023-10-30,Atlanta Hawks,Minnesota Timberwolves,680a2a2643d5b327f2858916572a8de7,betrivers,108,-129,Atlanta Hawks
2023-10-30,Toronto Raptors,Portland Trail Blazers,2ac4831a2541b259c7cb6ab7ac090f26,fanduel,-310,250,Portland Trail Blazers
2023-10-30,Toronto Raptors,Portland Trail Blazers,2ac4831a2541b259c7cb6ab7ac090f26,pinnacle,-275,239,Portland Trail Blazers
2023-10-30,Toronto Raptors,Portland Trail Blazers,2ac4831a2541b259c7cb6ab7ac090f26,draftkings,-305,245,Portland Trail Blazers
2023-10-30,Toronto Raptors,Portland Trail Blazers,2ac4831a2541b259c7cb6ab7ac090f26,barstool,-300,225,Portland Trail Blazers
2023-10-30,Toronto Raptors,Portland Trail Blazers,2ac4831a2541b259c7cb6ab7ac090f26,betrivers,-305,245,Portland Trail Blazers
2023-10-30,Memphis Grizzlies,Dallas Mavericks,eb3343cb795e0862cb2e134dcc88a74f,fanduel,120,-142,Dallas Mavericks
2023-10-30,Memphis Grizzlies,Dallas Mavericks,eb3343cb795e0862cb2e134dcc88a74f,pinnacle,126,-139,Dallas Mavericks
2023-10-30,Memphis Grizzlies,Dallas Mavericks,eb3343cb795e0862cb2e134dcc88a74f,draftkings,120,-142,Dallas Mavericks
2023-10-30,Memphis Grizzlies,Dallas Mavericks,eb3343cb795e0862cb2e134dcc88a74f,barstool,115,-140,Dallas Mavericks
2023-10-30,Memphis Grizzlies,Dallas Mavericks,eb3343cb795e0862cb2e134dcc88a74f,betrivers,115,-137,Dallas Mavericks
2023-10-30,Milwaukee Bucks,Miami Heat,08900ae4a0e8a2bc2f74ccaaee59d44a,fanduel,-205,172,Milwaukee Bucks
2023-10-30,Milwaukee Bucks,Miami Heat,08900ae4a0e8a2bc2f74ccaaee59d44a,draftkings,-205,170,Milwaukee Bucks
2023-10-30,Milwaukee Bucks,Miami Heat,08900ae4a0e8a2bc2f74ccaaee59d44a,barstool,-215,165,Milwaukee Bucks
2023-10-30,Milwaukee Bucks,Miami Heat,08900ae4a0e8a2bc2f74ccaaee59d44a,betrivers,-205,170,Milwaukee Bucks
2023-10-30,New Orleans Pelicans,Golden State Warriors,e5fba53adc8b2ebcc46cc653d2f35897,fanduel,-158,134,Golden State Warriors
2023-10-30,New Orleans Pelicans,Golden State Warriors,e5fba53adc8b2ebcc46cc653d2f35897,draftkings,-135,114,Golden State Warriors
2023-10-30,New Orleans Pelicans,Golden State Warriors,e5fba53adc8b2ebcc46cc653d2f35897,barstool,-155,125,Golden State Warriors
2023-10-30,New Orleans Pelicans,Golden State Warriors,e5fba53adc8b2ebcc46cc653d2f35897,betrivers,-150,125,Golden State Warriors
2023-10-30,Oklahoma City Thunder,Detroit Pistons,cbb6a6adbb94243ce5e51e1c603f860e,fanduel,-220,184,Oklahoma City Thunder
2023-10-30,Oklahoma City Thunder,Detroit Pistons,cbb6a6adbb94243ce5e51e1c603f860e,pinnacle,-206,183,Oklahoma City Thunder
2023-10-30,Oklahoma City Thunder,Detroit Pistons,cbb6a6adbb94243ce5e51e1c603f860e,draftkings,-218,180,Oklahoma City Thunder
2023-10-30,Oklahoma City Thunder,Detroit Pistons,cbb6a6adbb94243ce5e51e1c603f860e,barstool,-225,175,Oklahoma City Thunder
2023-10-30,Oklahoma City Thunder,Detroit Pistons,cbb6a6adbb94243ce5e51e1c603f860e,betrivers,-225,185,Oklahoma City Thunder
2023-10-30,Denver Nuggets,Utah Jazz,4661c2000f39cd09bda400c94bfc7a8b,fanduel,-330,265,Denver Nuggets
2023-10-30,Denver Nuggets,Utah Jazz,4661c2000f39cd09bda400c94bfc7a8b,draftkings,-340,270,Denver Nuggets
2023-10-30,Denver Nuggets,Utah Jazz,4661c2000f39cd09bda400c94bfc7a8b,barstool,-350,250,Denver Nuggets
2023-10-30,Denver Nuggets,Utah Jazz,4661c2000f39cd09bda400c94bfc7a8b,betrivers,-315,255,Denver Nuggets
2023-10-30,Los Angeles Lakers,Orlando Magic,484b9242ca4d60c28bec1cd5660c42ec,fanduel,-144,122,Los Angeles Lakers
2023-10-30,Los Angeles Lakers,Orlando Magic,484b9242ca4d60c28bec1cd5660c42ec,draftkings,-155,130,Los Angeles Lakers
2023-10-30,Los Angeles Lakers,Orlando Magic,484b9242ca4d60c28bec1cd5660c42ec,barstool,-150,120,Los Angeles Lakers
2023-10-30,Los Angeles Lakers,Orlando Magic,484b9242ca4d60c28bec1cd5660c42ec,betrivers,-165,125,Los Angeles Lakers
2023-10-31,Cleveland Cavaliers,New York Knicks,602e24ab02589084003de5de7fb7585c,fanduel,130,-154,New York Knicks
2023-10-31,Cleveland Cavaliers,New York Knicks,602e24ab02589084003de5de7fb7585c,draftkings,124,-148,New York Knicks
2023-10-31,Cleveland Cavaliers,New York Knicks,602e24ab02589084003de5de7fb7585c,barstool,125,-155,New York Knicks
2023-10-31,Cleveland Cavaliers,New York Knicks,602e24ab02589084003de5de7fb7585c,betrivers,125,-152,New York Knicks
2023-10-31,Phoenix Suns,San Antonio Spurs,cdd8b92c395755fd28308d8b9a748b1d,fanduel,-295,240,San Antonio Spurs
2023-10-31,Phoenix Suns,San Antonio Spurs,cdd8b92c395755fd28308d8b9a748b1d,pinnacle,-282,244,San Antonio Spurs
2023-10-31,Phoenix Suns,San Antonio Spurs,cdd8b92c395755fd28308d8b9a748b1d,draftkings,-310,250,San Antonio Spurs
2023-10-31,Phoenix Suns,San Antonio Spurs,cdd8b92c395755fd28308d8b9a748b1d,barstool,-300,225,San Antonio Spurs
2023-10-31,Phoenix Suns,San Antonio Spurs,cdd8b92c395755fd28308d8b9a748b1d,betrivers,-360,270,San Antonio Spurs
2023-10-31,LA Clippers,Orlando Magic,061741f2e57ecc1bd8e03a1a1311f15b,fanduel,-295,240,LA Clippers
2023-10-31,LA Clippers,Orlando Magic,061741f2e57ecc1bd8e03a1a1311f15b,draftkings,-298,240,LA Clippers
2023-10-31,LA Clippers,Orlando Magic,061741f2e57ecc1bd8e03a1a1311f15b,barstool,-325,240,LA Clippers
2023-10-31,LA Clippers,Orlando Magic,061741f2e57ecc1bd8e03a1a1311f15b,betrivers,-360,270,LA Clippers
2023-11-01,Detroit Pistons,Portland Trail Blazers,776a9be0ce8679c19c5c172a69e800c3,fanduel,-172,144,Portland Trail Blazers
2023-11-01,Detroit Pistons,Portland Trail Blazers,776a9be0ce8679c19c5c172a69e800c3,pinnacle,-166,149,Portland Trail Blazers
2023-11-01,Detroit Pistons,Portland Trail Blazers,776a9be0ce8679c19c5c172a69e800c3,draftkings,-166,140,Portland Trail Blazers
2023-11-01,Detroit Pistons,Portland Trail Blazers,776a9be0ce8679c19c5c172a69e800c3,barstool,-165,130,Portland Trail Blazers
2023-11-01,Detroit Pistons,Portland Trail Blazers,776a9be0ce8679c19c5c172a69e800c3,betrivers,-167,140,Portland Trail Blazers
2023-11-01,Toronto Raptors,Milwaukee Bucks,ca377ad145035288690b14dff2536b0b,fanduel,172,-205,Toronto Raptors
2023-11-01,Toronto Raptors,Milwaukee Bucks,ca377ad145035288690b14dff2536b0b,pinnacle,180,-203,Toronto Raptors
2023-11-01,Toronto Raptors,Milwaukee Bucks,ca377ad145035288690b14dff2536b0b,draftkings,170,-205,Toronto Raptors
2023-11-01,Toronto Raptors,Milwaukee Bucks,ca377ad145035288690b14dff2536b0b,barstool,165,-215,Toronto Raptors
2023-11-01,Toronto Raptors,Milwaukee Bucks,ca377ad145035288690b14dff2536b0b,betrivers,180,-220,Toronto Raptors
2023-11-01,Atlanta Hawks,Washington Wizards,4958815658f7ecee2cc2cafe16cea0d9,fanduel,-320,260,Atlanta Hawks
2023-11-01,Atlanta Hawks,Washington Wizards,4958815658f7ecee2cc2cafe16cea0d9,pinnacle,-305,262,Atlanta Hawks
2023-11-01,Atlanta Hawks,Washington Wizards,4958815658f7ecee2cc2cafe16cea0d9,draftkings,-310,250,Atlanta Hawks
2023-11-01,Atlanta Hawks,Washington Wizards,4958815658f7ecee2cc2cafe16cea0d9,barstool,-325,240,Atlanta Hawks
2023-11-01,Atlanta Hawks,Washington Wizards,4958815658f7ecee2cc2cafe16cea0d9,betrivers,-295,240,Atlanta Hawks
2023-11-01,Boston Celtics,Indiana Pacers,372d21f96f120b5be3befdd804e8b7c3,fanduel,-650,480,Boston Celtics
2023-11-01,Boston Celtics,Indiana Pacers,372d21f96f120b5be3befdd804e8b7c3,pinnacle,-612,480,Boston Celtics
2023-11-01,Boston Celtics,Indiana Pacers,372d21f96f120b5be3befdd804e8b7c3,draftkings,-625,455,Boston Celtics
2023-11-01,Boston Celtics,Indiana Pacers,372d21f96f120b5be3befdd804e8b7c3,barstool,-650,425,Boston Celtics
2023-11-01,Boston Celtics,Indiana Pacers,372d21f96f120b5be3befdd804e8b7c3,betrivers,-625,460,Boston Celtics
2023-11-01,Miami Heat,Brooklyn Nets,e1ac6a8f4b1a9a7438eba912a7404d81,fanduel,-245,200,Brooklyn Nets
2023-11-01,Miami Heat,Brooklyn Nets,e1ac6a8f4b1a9a7438eba912a7404d81,pinnacle,-230,203,Brooklyn Nets
2023-11-01,Miami Heat,Brooklyn Nets,e1ac6a8f4b1a9a7438eba912a7404d81,draftkings,-238,195,Brooklyn Nets
2023-11-01,Miami Heat,Brooklyn Nets,e1ac6a8f4b1a9a7438eba912a7404d81,barstool,-250,190,Brooklyn Nets
2023-11-01,Miami Heat,Brooklyn Nets,e1ac6a8f4b1a9a7438eba912a7404d81,betrivers,-245,200,Brooklyn Nets
2023-11-01,New York Knicks,Cleveland Cavaliers,33efad5a2419a4fa92e8688fc0c05374,fanduel,-275,225,Cleveland Cavaliers
2023-11-01,New York Knicks,Cleveland Cavaliers,33efad5a2419a4fa92e8688fc0c05374,draftkings,-278,225,Cleveland Cavaliers
2023-11-01,New York Knicks,Cleveland Cavaliers,33efad5a2419a4fa92e8688fc0c05374,barstool,-275,210,Cleveland Cavaliers
2023-11-01,New York Knicks,Cleveland Cavaliers,33efad5a2419a4fa92e8688fc0c05374,betrivers,-265,215,Cleveland Cavaliers
2023-11-01,Oklahoma City Thunder,New Orleans Pelicans,35965d479474c534b1f1970d5439cf32,fanduel,-162,136,New Orleans Pelicans
2023-11-01,Oklahoma City Thunder,New Orleans Pelicans,35965d479474c534b1f1970d5439cf32,pinnacle,-161,144,New Orleans Pelicans
2023-11-01,Oklahoma City Thunder,New Orleans Pelicans,35965d479474c534b1f1970d5439cf32,draftkings,-162,136,New Orleans Pelicans
2023-11-01,Oklahoma City Thunder,New Orleans Pelicans,35965d479474c534b1f1970d5439cf32,barstool,-160,130,New Orleans Pelicans
2023-11-01,Oklahoma City Thunder,New Orleans Pelicans,35965d479474c534b1f1970d5439cf32,betrivers,-157,133,New Orleans Pelicans
2023-11-01,Houston Rockets,Charlotte Hornets,2ef6c9e4dbfa5905f2498f58a2d3d2de,fanduel,-134,114,Houston Rockets
2023-11-01,Houston Rockets,Charlotte Hornets,2ef6c9e4dbfa5905f2498f58a2d3d2de,pinnacle,-132,119,Houston Rockets
2023-11-01,Houston Rockets,Charlotte Hornets,2ef6c9e4dbfa5905f2498f58a2d3d2de,draftkings,-135,114,Houston Rockets
2023-11-01,Houston Rockets,Charlotte Hornets,2ef6c9e4dbfa5905f2498f58a2d3d2de,barstool,-140,115,Houston Rockets
2023-11-01,Houston Rockets,Charlotte Hornets,2ef6c9e4dbfa5905f2498f58a2d3d2de,betrivers,-136,115,Houston Rockets
2023-11-01,Minnesota Timberwolves,Denver Nuggets,3ec25da0ab9e11e9099100783231b47d,fanduel,130,-154,Minnesota Timberwolves
2023-11-01,Minnesota Timberwolves,Denver Nuggets,3ec25da0ab9e11e9099100783231b47d,pinnacle,132,-147,Minnesota Timberwolves
2023-11-01,Minnesota Timberwolves,Denver Nuggets,3ec25da0ab9e11e9099100783231b47d,draftkings,124,-148,Minnesota Timberwolves
2023-11-01,Minnesota Timberwolves,Denver Nuggets,3ec25da0ab9e11e9099100783231b47d,barstool,120,-150,Minnesota Timberwolves
2023-11-01,Minnesota Timberwolves,Denver Nuggets,3ec25da0ab9e11e9099100783231b47d,betrivers,123,-148,Minnesota Timberwolves
2023-11-01,Dallas Mavericks,Chicago Bulls,6578130e9ff32752733d9e2ffa33e3e3,fanduel,-205,172,Dallas Mavericks
2023-11-01,Dallas Mavericks,Chicago Bulls,6578130e9ff32752733d9e2ffa33e3e3,draftkings,-205,170,Dallas Mavericks
2023-11-01,Dallas Mavericks,Chicago Bulls,6578130e9ff32752733d9e2ffa33e3e3,barstool,-200,155,Dallas Mavericks
2023-11-01,Dallas Mavericks,Chicago Bulls,6578130e9ff32752733d9e2ffa33e3e3,betrivers,-215,175,Dallas Mavericks
2023-11-01,Utah Jazz,Memphis Grizzlies,60212c14e2aef3b083ece75bddd1f30e,fanduel,-144,122,Utah Jazz
2023-11-01,Utah Jazz,Memphis Grizzlies,60212c14e2aef3b083ece75bddd1f30e,pinnacle,-135,122,Utah Jazz
2023-11-01,Utah Jazz,Memphis Grizzlies,60212c14e2aef3b083ece75bddd1f30e,draftkings,-142,120,Utah Jazz
2023-11-01,Utah Jazz,Memphis Grizzlies,60212c14e2aef3b083ece75bddd1f30e,barstool,-150,120,Utah Jazz
2023-11-01,Utah Jazz,Memphis Grizzlies,60212c14e2aef3b083ece75bddd1f30e,betrivers,-148,125,Utah Jazz
2023-11-01,Golden State Warriors,Sacramento Kings,3bfb088f462639efe881210bc5034970,fanduel,-300,245,Golden State Warriors
2023-11-01,Golden State Warriors,Sacramento Kings,3bfb088f462639efe881210bc5034970,pinnacle,-275,239,Golden State Warriors
2023-11-01,Golden State Warriors,Sacramento Kings,3bfb088f462639efe881210bc5034970,draftkings,-285,230,Golden State Warriors
2023-11-01,Golden State Warriors,Sacramento Kings,3bfb088f462639efe881210bc5034970,barstool,-285,220,Golden State Warriors
2023-11-01,Golden State Warriors,Sacramento Kings,3bfb088f462639efe881210bc5034970,betrivers,-295,240,Golden State Warriors
2023-11-01,Los Angeles Lakers,LA Clippers,b5b06c705e07ce18bec754960b3f904f,fanduel,-196,164,Los Angeles Lakers
2023-11-01,Los Angeles Lakers,LA Clippers,b5b06c705e07ce18bec754960b3f904f,draftkings,-198,164,Los Angeles Lakers
2023-11-01,Los Angeles Lakers,LA Clippers,b5b06c705e07ce18bec754960b3f904f,barstool,-200,155,Los Angeles Lakers
2023-11-01,Los Angeles Lakers,LA Clippers,b5b06c705e07ce18bec754960b3f904f,betrivers,-190,160,Los Angeles Lakers
2023-11-02,Philadelphia 76ers,Toronto Raptors,7219ef55a2f4464ae0eae37b7fc45c68,fanduel,-370,295,Philadelphia 76ers
2023-11-02,Philadelphia 76ers,Toronto Raptors,7219ef55a2f4464ae0eae37b7fc45c68,draftkings,-360,285,Philadelphia 76ers
2023-11-02,Philadelphia 76ers,Toronto Raptors,7219ef55a2f4464ae0eae37b7fc45c68,barstool,-350,250,Philadelphia 76ers
2023-11-02,Philadelphia 76ers,Toronto Raptors,7219ef55a2f4464ae0eae37b7fc45c68,betrivers,-400,300,Philadelphia 76ers
2023-11-02,New Orleans Pelicans,Detroit Pistons,560f8d2b749c9b9d825b0e0c3cb9e532,fanduel,-300,245,New Orleans Pelicans
2023-11-02,New Orleans Pelicans,Detroit Pistons,560f8d2b749c9b9d825b0e0c3cb9e532,draftkings,-305,245,New Orleans Pelicans
2023-11-02,New Orleans Pelicans,Detroit Pistons,560f8d2b749c9b9d825b0e0c3cb9e532,barstool,-285,220,New Orleans Pelicans
2023-11-02,New Orleans Pelicans,Detroit Pistons,560f8d2b749c9b9d825b0e0c3cb9e532,betrivers,-335,255,New Orleans Pelicans
2023-11-02,Utah Jazz,Orlando Magic,13b7b5c93b3174c484f52b6a447118ae,fanduel,-112,-104,Orlando Magic
2023-11-02,Utah Jazz,Orlando Magic,13b7b5c93b3174c484f52b6a447118ae,draftkings,-105,-115,Orlando Magic
2023-11-02,Utah Jazz,Orlando Magic,13b7b5c93b3174c484f52b6a447118ae,barstool,-110,-110,Orlando Magic
2023-11-02,Utah Jazz,Orlando Magic,13b7b5c93b3174c484f52b6a447118ae,betrivers,-112,-106,Orlando Magic
2023-11-02,Phoenix Suns,San Antonio Spurs,f50ed0298f67394a43530c5e70316fb9,fanduel,-310,250,San Antonio Spurs
2023-11-02,Phoenix Suns,San Antonio Spurs,f50ed0298f67394a43530c5e70316fb9,draftkings,-310,245,San Antonio Spurs
2023-11-02,Phoenix Suns,San Antonio Spurs,f50ed0298f67394a43530c5e70316fb9,barstool,-325,240,San Antonio Spurs
2023-11-02,Phoenix Suns,San Antonio Spurs,f50ed0298f67394a43530c5e70316fb9,betrivers,-335,260,San Antonio Spurs
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,fanduel,120,-142,
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,pinnacle,116,-129,
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,draftkings,124,-148,
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,betmgm,120,-145,
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,barstool,125,-155,
2023-11-03,Indiana Pacers,Cleveland Cavaliers,19fce4f5a9514711cf1bcbf001026cec,betrivers,125,-148,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,fanduel,-255,210,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,pinnacle,-248,217,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,draftkings,-250,205,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,betmgm,-250,200,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,barstool,-260,200,
2023-11-03,Milwaukee Bucks,New York Knicks,42e2129f1bad86dbec4105a6e285d0e4,betrivers,-275,220,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,fanduel,-450,350,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,pinnacle,-398,332,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,draftkings,-440,340,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,betmgm,-450,333,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,barstool,-475,320,
2023-11-03,Miami Heat,Washington Wizards,b8b6e638c99434498544366196057888,betrivers,-455,350,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,fanduel,-174,146,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,pinnacle,-171,154,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,draftkings,-185,154,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,betmgm,-190,155,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,barstool,-180,140,
2023-11-03,Chicago Bulls,Brooklyn Nets,b38a130b1f7a1b1433b7c261f38cfc79,betrivers,-180,150,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,fanduel,184,-220,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,pinnacle,188,-212,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,draftkings,180,-218,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,betmgm,185,-225,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,barstool,165,-215,
2023-11-03,Oklahoma City Thunder,Golden State Warriors,7f1323a9d85388a4050dba6d60bc2644,betrivers,180,-220,
2023-11-03,Denver Nuggets,Dallas Mavericks,9e929fa01a924d3e877604211ee6fd6b,fanduel,-300,245,
2023-11-03,Denver Nuggets,Dallas Mavericks,9e929fa01a924d3e877604211ee6fd6b,draftkings,-270,220,
2023-11-03,Denver Nuggets,Dallas Mavericks,9e929fa01a924d3e877604211ee6fd6b,betmgm,-275,220,
2023-11-03,Denver Nuggets,Dallas Mavericks,9e929fa01a924d3e877604211ee6fd6b,barstool,-285,220,
2023-11-03,Denver Nuggets,Dallas Mavericks,9e929fa01a924d3e877604211ee6fd6b,betrivers,-278,230,
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,fanduel,128,-152,
2023-11-03,Portland Trail Blazers,Memphis Grizzlies,8c81d94ff1cd0ee9bfbd7856c094c1b8,pinnacle,125,-138,
